name,player_id,season,team.x,games,mpg,fg.,X3pt.,ft.,orb,drb,trb,ast,stl,blk,tov,pt,prod_pts
JaMychal Green,11666,2018,LAC,65,21.08,0.483,0.403,0.792,1.6,4.69,6.29,0.77,0.69,0.52,1.34,9.4,19.2
JaMychal Green,11666,2017,MEM,55,28.02,0.457,0.339,0.721,2.67,5.78,8.45,1.44,0.58,0.45,1.42,10.35,23.3
JaMychal Green,11666,2016,MEM,77,27.29,0.5,0.382,0.802,2.17,4.9,7.06,1.09,0.61,0.44,1.22,8.95,19.95
JaMychal Green,11666,2015,MEM,78,18.54,0.465,0.333,0.752,1.78,3,4.78,0.86,0.59,0.42,1.06,7.41,15.4
JaMychal Green,11666,2014,SA,24,6.79,0.574,0,0.8,0.79,1.08,1.88,0.17,0.21,0.21,0.58,2.58,5.33
Montrezl Harrell,17860,2020,LAL,31,24.26,0.642,0,0.748,2.19,4.13,6.32,1.06,0.71,0.68,1.23,13.35,24.09
Montrezl Harrell,17860,2019,LAC,63,27.76,0.58,0,0.658,2.6,4.48,7.08,1.7,0.62,1.14,1.71,18.62,31.47
Montrezl Harrell,17860,2018,LAC,82,26.32,0.615,0.176,0.643,2.24,4.28,6.52,1.98,0.87,1.34,1.61,16.6,30.2
Montrezl Harrell,17860,2017,LAC,76,17,0.635,0.143,0.626,1.36,2.68,4.04,0.97,0.47,0.68,0.89,11,18.73
Montrezl Harrell,17860,2016,HOU,58,18.33,0.652,0.143,0.628,1.38,2.36,3.74,1.1,0.34,0.72,0.76,9.09,16.61
Montrezl Harrell,17860,2015,HOU,39,9.69,0.644,0,0.522,0.67,1.03,1.69,0.44,0.28,0.28,0.44,3.59,6.97
Patrick Beverley,6297,2020,LAC,22,24.36,0.445,0.443,0.788,1,3.09,4.09,2.23,0.95,0.73,0.91,8.5,19.2
Patrick Beverley,6297,2019,LAC,51,26.29,0.431,0.388,0.66,1.12,4.1,5.22,3.59,1.06,0.49,1.31,7.94,21.37
Patrick Beverley,6297,2018,LAC,78,27.4,0.407,0.397,0.78,0.97,4,4.97,3.85,0.86,0.55,1.09,7.64,21.11
Patrick Beverley,6297,2017,LAC,11,30.27,0.403,0.4,0.824,1.45,2.64,4.09,2.91,1.73,0.45,2.27,12.18,23.55
Patrick Beverley,6297,2016,HOU,67,30.7,0.42,0.383,0.768,1.42,4.49,5.91,4.19,1.46,0.37,1.49,9.54,25.1
Patrick Beverley,6297,2015,HOU,71,28.73,0.434,0.4,0.682,1.03,2.51,3.54,3.38,1.32,0.37,1.28,9.86,21.27
Patrick Beverley,6297,2014,HOU,56,30.82,0.383,0.356,0.75,1.2,3.04,4.23,3.43,1.05,0.41,1.48,10.14,21.81
Patrick Beverley,6297,2013,HOU,56,31.25,0.414,0.361,0.814,1.29,2.21,3.5,2.7,1.38,0.41,1.18,10.23,20.87
Patrick Beverley,6297,2012,HOU,40,17.2,0.415,0.374,0.842,1.08,1.58,2.65,2.88,0.93,0.53,1.05,5.45,14.79
Shai Gilgeous-Alexander,26977,2020,OKC,24,33.88,0.499,0.4,0.781,0.63,4.67,5.29,6.54,0.83,0.58,2.92,22.54,38.62
Shai Gilgeous-Alexander,26977,2019,OKC,70,34.69,0.471,0.347,0.807,0.67,5.21,5.89,3.31,1.13,0.67,1.91,19.01,32.73
Shai Gilgeous-Alexander,26977,2018,LAC,82,26.5,0.476,0.367,0.8,0.7,2.13,2.83,3.29,1.17,0.55,1.72,10.84,20.9
Jerome Robinson,26979,2020,WAS,13,16.92,0.328,0.29,0.882,0.15,2.38,2.54,1.38,0.46,0.15,0.85,5.23,10.74
Jerome Robinson,26979,2019,WAS,63,15.54,0.371,0.32,0.702,0.21,1.84,2.05,1.38,0.44,0.27,0.78,5.06,10.24
Jerome Robinson,26979,2018,LAC,33,9.7,0.4,0.316,0.667,0.09,1.15,1.24,0.58,0.33,0.09,0.39,3.39,6.2
Landry Shamet,26992,2020,BKN,28,18.96,0.371,0.344,0.886,0.18,1.36,1.54,1.25,0.46,0.14,0.82,7.32,11.43
Landry Shamet,26992,2019,LAC,53,27.38,0.404,0.375,0.855,0.11,1.77,1.89,1.87,0.38,0.19,0.79,9.28,14.69
Landry Shamet,26992,2018,LAC,79,22.8,0.431,0.422,0.806,0.27,1.43,1.7,1.48,0.47,0.13,0.57,9.14,14.02
Rodney McGruder,13575,2020,DET,8,7.88,0.474,0.429,1,0.38,0.75,1.13,0.75,0,0.13,0.5,3,5.23
Rodney McGruder,13575,2019,LAC,56,15.54,0.398,0.27,0.559,0.52,2.18,2.7,0.64,0.46,0.14,0.43,3.34,8.33
Rodney McGruder,13575,2018,LAC,66,23.47,0.403,0.35,0.722,0.91,2.7,3.61,1.7,0.55,0.18,0.97,7.62,14.98
Rodney McGruder,13575,2017,MIA,18,16.61,0.493,0.429,0.5,0.61,1.17,1.78,0.94,0.44,0.17,0.22,5.06,9.61
Rodney McGruder,13575,2016,MIA,78,25.19,0.414,0.333,0.62,1.21,2.08,3.28,1.6,0.58,0.23,0.73,6.37,13.6
Ivica Zubac,20238,2020,LAC,32,622,0.669,0,0.831,2.34,4.38,6.72,1.09,0.38,0.75,1,8.31,19.27
Ivica Zubac,20238,2019,LAC,72,1326,0.613,0,0.747,2.74,4.81,7.54,1.14,0.22,0.92,0.85,8.28,20.47
Ivica Zubac,20238,2018,LAC,59,1039,0.559,0,0.802,1.95,4.19,6.14,1.07,0.24,0.86,1.19,8.9,18.88
Ivica Zubac,20238,2017,LAL,43,410,0.5,0,0.765,1.05,1.79,2.84,0.58,0.19,0.35,0.6,3.74,8.49
Ivica Zubac,20238,2016,LAL,38,608,0.529,0,0.653,1.08,3.08,4.16,0.79,0.37,0.89,0.79,7.47,15.38
Sindarius Thornwell,23649,2020,NO,11,4.82,0.462,0.5,0,0.09,0.18,0.27,0.18,0.36,0,0.18,1.36,2.51
Sindarius Thornwell,23649,2019,NO,2,17.5,0.545,0.5,0.5,0,2,2,2,0.5,0.5,1,8,14.4
Sindarius Thornwell,23649,2018,LAC,64,4.89,0.347,0.2,0.735,0.08,0.61,0.69,0.28,0.22,0.11,0.31,0.97,2.56
Sindarius Thornwell,23649,2017,LAC,73,15.82,0.429,0.377,0.67,0.45,1.47,1.92,0.92,0.66,0.36,0.73,3.86,8.84
Tyrone Wallace,20266,2019,ATL,14,11.43,0.318,0.067,0.647,0.21,1.36,1.57,0.93,0.5,0.07,0.71,2.86,6.56
Tyrone Wallace,20266,2018,LAC,62,10.11,0.424,0.211,0.526,0.32,1.31,1.63,0.68,0.34,0.11,0.58,3.52,6.81
Tyrone Wallace,20266,2017,LAC,30,28.37,0.445,0.25,0.782,0.7,2.8,3.5,2.37,0.9,0.43,1.53,9.7,18.58
LeBron James,2257,2020,LAL,31,34.71,0.502,0.362,0.71,0.58,7.61,8.19,7.94,1,0.52,3.74,25.65,46.67
LeBron James,2257,2019,LAL,67,34.57,0.493,0.348,0.693,0.99,6.85,7.84,10.21,1.16,0.54,3.9,25.34,49.57
LeBron James,2257,2018,LAL,55,35.22,0.51,0.339,0.665,1.04,7.42,8.45,8.25,1.31,0.6,3.58,27.36,50.13
LeBron James,2257,2017,CLE,82,36.89,0.542,0.367,0.731,1.18,7.48,8.66,9.11,1.41,0.87,4.24,27.45,51.82
LeBron James,2257,2016,CLE,74,37.76,0.548,0.363,0.674,1.31,7.35,8.66,8.74,1.24,0.59,4.08,26.41,49.51
LeBron James,2257,2015,CLE,76,35.63,0.52,0.309,0.731,1.46,5.97,7.43,6.74,1.37,0.64,3.28,25.26,45.04
LeBron James,2257,2014,CLE,69,36.13,0.488,0.354,0.71,0.74,5.29,6.03,7.41,1.58,0.71,3.94,25.26,44.24
LeBron James,2257,2013,MIA,77,37.68,0.567,0.379,0.75,1.05,5.87,6.92,6.35,1.57,0.34,3.51,27.13,45.27
LeBron James,2257,2012,MIA,74,37.88,0.567,0.41,0.759,1.26,6.72,7.97,7.27,1.72,0.88,3,26.86,49.53
LeBron James,2257,2011,MIA,64,37.22,0.533,0.36,0.769,1.48,6.33,7.81,6.08,1.81,0.81,3.38,27.02,47.38
LeBron James,2257,2010,MIA,54,38.26,0.484,0.343,0.756,0.94,6.48,7.43,7.06,1.56,0.67,3.7,26.15,46.38
LeBron James,2257,2009,CLE,16,37.94,0.525,0.356,0.786,0.88,5.94,6.81,7.75,1.38,0.69,3.94,29.44,49.43
LeBron James,2257,2008,CLE,80,37.68,0.489,0.342,0.777,1.31,6.25,7.56,7.2,1.7,1.16,3,28.53,51.13
Kentavious Caldwell-Pope,13321,2020,LAL,27,25.56,0.448,0.422,0.871,0.37,1.85,2.22,1.41,0.74,0.33,1.07,8.59,14.44
Kentavious Caldwell-Pope,13321,2019,LAL,69,25.52,0.467,0.385,0.775,0.55,1.51,2.06,1.61,0.83,0.2,0.9,9.35,15.39
Kentavious Caldwell-Pope,13321,2018,LAL,82,24.82,0.43,0.347,0.867,0.59,2.32,2.9,1.34,0.89,0.16,0.79,11.44,18.24
Kentavious Caldwell-Pope,13321,2017,LAL,74,33.22,0.426,0.383,0.789,0.81,4.41,5.22,2.19,1.43,0.22,1.31,13.41,24.94
Kentavious Caldwell-Pope,13321,2016,DET,76,33.26,0.399,0.35,0.832,0.72,2.54,3.26,2.54,1.18,0.16,1.13,13.78,23.05
Kentavious Caldwell-Pope,13321,2015,DET,76,36.68,0.42,0.31,0.811,0.93,2.79,3.72,1.82,1.45,0.22,1.38,14.54,23.69
Kentavious Caldwell-Pope,13321,2014,DET,82,31.54,0.401,0.345,0.696,0.56,2.55,3.11,1.33,1.13,0.22,1.15,12.72,20.01
Kentavious Caldwell-Pope,13321,2013,DET,79,19.91,0.398,0.321,0.77,0.48,1.48,1.96,0.68,0.95,0.15,0.33,5.95,11.2
Rajon Rondo,2222,2020,ATL,14,15.29,0.345,0.308,0.5,0.29,2,2.29,3.86,0.64,0.07,1.36,3.36,11.96
Rajon Rondo,2222,2019,LAL,48,20.5,0.418,0.328,0.659,0.48,2.48,2.96,5,0.83,0.04,1.9,7.13,18.03
Rajon Rondo,2222,2018,LAL,46,29.74,0.405,0.359,0.639,0.74,4.54,5.28,7.98,1.24,0.15,2.76,9.22,27.55
Rajon Rondo,2222,2017,NO,65,26.22,0.468,0.333,0.543,0.48,3.57,4.05,8.2,1.08,0.15,2.32,8.26,25.56
Rajon Rondo,2222,2016,CHI,69,26.7,0.408,0.376,0.6,1.06,4.13,5.19,6.65,1.45,0.16,2.43,7.8,24.78
Rajon Rondo,2222,2015,SAC,72,35.22,0.454,0.365,0.58,1.07,4.99,6.06,11.64,1.97,0.14,3.88,11.93,37
Rajon Rondo,2222,2014,DAL,68,29.68,0.426,0.314,0.397,1.07,4.41,5.49,7.91,1.34,0.1,3.09,8.94,27.19
Rajon Rondo,2222,2013,BOS,30,33.27,0.403,0.289,0.627,0.73,4.73,5.47,9.8,1.33,0.07,3.3,11.67,32.43
Rajon Rondo,2222,2012,BOS,38,37.42,0.484,0.24,0.645,1.13,4.45,5.58,11.05,1.84,0.24,3.89,13.74,37.27
Rajon Rondo,2222,2011,BOS,55,36.49,0.447,0.238,0.603,1.13,3.64,4.76,11.53,1.84,0.05,3.62,11.85,35.03
Rajon Rondo,2222,2010,BOS,42,37.57,0.495,0.276,0.573,1.38,3.05,4.43,12.19,2.4,0.17,3.9,10.4,35.24
Rajon Rondo,2222,2009,BOS,15,32.87,0.555,0.143,0.333,1.27,2.6,3.87,8.8,2.6,0,2.47,10.6,31.17
Rajon Rondo,2222,2008,BOS,79,33.06,0.503,0.298,0.644,1.24,3.96,5.2,8.25,1.86,0.14,2.61,11.77,31.79
Lonzo Ball,23597,2020,NO,27,31.33,0.427,0.391,0.743,0.59,3.67,4.26,4.96,1.33,0.52,2.11,14.33,28.48
Lonzo Ball,23597,2019,NO,63,32.14,0.403,0.375,0.566,1.13,4.95,6.08,6.95,1.4,0.6,3.06,11.83,30.49
Lonzo Ball,23597,2018,LAL,47,30.26,0.406,0.329,0.417,1.15,4.19,5.34,5.43,1.47,0.4,2.19,9.89,25.99
Lonzo Ball,23597,2017,LAL,52,34.23,0.36,0.305,0.451,1.33,5.6,6.92,7.23,1.69,0.83,2.62,10.15,31.73
Brandon Ingram,20207,2020,NO,30,34.97,0.469,0.394,0.882,0.6,4.67,5.27,4.7,0.67,0.87,2.4,23.93,37.97
Brandon Ingram,20207,2019,NO,62,33.92,0.463,0.391,0.851,0.82,5.31,6.13,4.18,0.98,0.61,3.05,23.82,37.59
Brandon Ingram,20207,2018,LAL,52,33.85,0.497,0.33,0.675,0.79,4.35,5.13,2.96,0.54,0.6,2.48,18.27,28.66
Brandon Ingram,20207,2017,LAL,59,33.46,0.47,0.39,0.681,0.97,4.36,5.32,3.9,0.76,0.73,2.54,16.08,28.76
Brandon Ingram,20207,2016,LAL,79,28.85,0.402,0.294,0.621,0.76,3.25,4.01,2.1,0.63,0.46,1.47,9.37,18.04
Mike Muscala,13357,2020,OKC,28,18.82,0.44,0.362,0.909,0.57,3.29,3.86,0.89,0.25,0.29,0.64,9.89,16.29
Mike Muscala,13357,2019,OKC,48,11.92,0.407,0.378,0.818,0.33,1.92,2.25,0.83,0.19,0.25,0.35,4.71,9.18
Mike Muscala,13357,2018,LAL,64,20.39,0.402,0.348,0.824,0.89,2.92,3.81,1.19,0.34,0.59,0.75,7.02,14.5
Mike Muscala,13357,2017,ATL,53,20,0.458,0.371,0.919,1.06,3.28,4.34,0.96,0.58,0.51,0.79,7.64,15.69
Mike Muscala,13357,2016,ATL,70,17.7,0.504,0.418,0.766,1.09,2.33,3.41,1.36,0.41,0.61,0.8,6.21,13.6
Mike Muscala,13357,2015,ATL,59,9.56,0.5,0.308,0.795,0.64,1.34,1.98,0.58,0.22,0.46,0.46,3.31,7.45
Mike Muscala,13357,2014,ATL,40,12.55,0.55,0.409,0.88,1.3,1.68,2.98,0.63,0.4,0.48,0.53,4.93,10.66
Mike Muscala,13357,2013,ATL,20,10.7,0.425,0,1,0.85,1.75,2.6,0.35,0.15,0.5,0.6,3.8,8.15
Lance Stephenson,6922,2018,LAL,68,16.5,0.426,0.371,0.685,0.47,2.69,3.16,2.06,0.6,0.1,1.26,7.22,14.25
Lance Stephenson,6922,2017,IND,82,22.55,0.427,0.289,0.661,0.76,4.41,5.17,2.87,0.56,0.21,1.61,9.23,19.66
Lance Stephenson,6922,2016,IND,18,20.06,0.45,0.3,0.615,0.22,2.67,2.89,3.28,0.28,0.17,1.44,6.78,14.61
Lance Stephenson,6922,2015,LAC,69,19.88,0.481,0.385,0.784,0.58,2.65,3.23,1.93,0.62,0.13,1.36,8.3,15.22
Lance Stephenson,6922,2014,CHA,61,25.79,0.376,0.171,0.627,0.64,3.9,4.54,3.93,0.62,0.13,2.1,8.21,18.97
Lance Stephenson,6922,2013,IND,77,35.36,0.489,0.352,0.709,1.23,5.97,7.21,4.66,0.69,0.09,2.68,13.83,28.36
Lance Stephenson,6922,2012,IND,78,29.21,0.46,0.33,0.652,0.6,3.29,3.9,2.86,1.04,0.21,1.4,8.81,18.86
Lance Stephenson,6922,2011,IND,42,9.95,0.369,0.115,0.526,0.29,1.02,1.31,1.14,0.48,0.12,0.81,2.45,6.12
Lance Stephenson,6922,2010,IND,1,4,0,0,1,0,1,1,2,0,0,1,2,5.2
Reggie Bullock,13338,2020,NY,26,26.92,0.409,0.372,0.842,0.27,3.15,3.42,1.31,0.69,0.23,0.73,8.58,15.76
Reggie Bullock,13338,2019,NY,29,23.59,0.402,0.333,0.81,0.45,1.9,2.34,1.45,0.86,0.1,0.66,8.07,14.33
Reggie Bullock,13338,2018,LAL,63,29.81,0.412,0.377,0.859,0.35,2.4,2.75,2.05,0.63,0.19,1.03,11.29,18.27
Reggie Bullock,13338,2017,DET,62,27.92,0.489,0.445,0.796,0.44,2.05,2.48,1.53,0.76,0.21,0.76,11.26,17.71
Reggie Bullock,13338,2016,DET,31,15.03,0.422,0.384,0.714,0.42,1.68,2.1,0.94,0.58,0.1,0.32,4.55,9.5
Reggie Bullock,13338,2015,DET,37,11.57,0.439,0.415,0.933,0.38,1.46,1.84,0.73,0.27,0.05,0.22,3.3,7.03
Reggie Bullock,13338,2014,PHO,36,9.36,0.343,0.326,0.667,0.03,1.36,1.39,0.22,0.28,0.11,0.22,1.92,4.47
Reggie Bullock,13338,2013,LAL,42,9.17,0.355,0.301,0.778,0.26,0.98,1.24,0.26,0.21,0.02,0.31,2.74,4.78
Moritz Wagner,26991,2020,WAS,15,201,0.583,0.3,0.63,0.4,2.53,2.93,1,0.6,0.27,0.53,6.2,12.42
Moritz Wagner,26991,2019,WAS,45,835,0.545,0.312,0.821,1.24,3.62,4.87,1.24,0.62,0.42,1.47,8.73,17.06
Moritz Wagner,26991,2018,LAL,43,446,0.415,0.286,0.811,0.4,1.58,1.98,0.56,0.26,0.3,0.91,4.81,8.23
Kyle Kuzma,23622,2020,LAL,31,25.52,0.452,0.362,0.613,1.84,4.23,6.06,1.06,0.32,0.65,1.29,11.39,20.91
Kyle Kuzma,23622,2019,LAL,61,25.02,0.436,0.316,0.735,0.85,3.62,4.48,1.31,0.46,0.43,1.49,12.82,20.44
Kyle Kuzma,23622,2018,LAL,70,33.04,0.456,0.303,0.752,0.86,4.6,5.46,2.54,0.59,0.37,1.9,18.69,29.06
Kyle Kuzma,23622,2017,LAL,77,31.18,0.45,0.366,0.707,1.14,5.13,6.27,1.83,0.64,0.44,1.82,16.13,26.74
Josh Hart,23625,2020,NO,30,28.33,0.457,0.358,0.722,1,6.6,7.6,2.1,0.8,0.27,0.77,9.1,22.74
Josh Hart,23625,2019,NO,65,27,0.423,0.342,0.739,0.94,5.6,6.54,1.66,0.97,0.35,1.15,10.09,21.92
Josh Hart,23625,2018,LAL,67,25.58,0.407,0.336,0.688,0.52,3.18,3.7,1.39,0.96,0.6,0.87,7.84,16.6
Josh Hart,23625,2017,LAL,63,23.17,0.469,0.396,0.702,0.67,3.51,4.17,1.27,0.75,0.25,0.75,7.87,16.04
JaVale McGee,6159,2020,CLE,22,333,0.466,0.312,0.591,1.68,3.73,5.41,1,0.5,1.09,1.23,7.59,17.54
JaVale McGee,6159,2019,LAL,68,1130,0.637,0.5,0.646,1.84,3.9,5.74,0.54,0.53,1.38,0.81,6.56,17.27
JaVale McGee,6159,2018,LAL,75,1670,0.624,0.083,0.632,2.6,4.95,7.55,0.69,0.63,1.97,1.44,11.96,25.82
JaVale McGee,6159,2017,GS,65,614,0.621,0,0.731,0.91,1.69,2.6,0.51,0.32,0.88,0.42,4.77,10.64
JaVale McGee,6159,2016,GS,77,739,0.652,0,0.505,1.3,1.86,3.16,0.22,0.26,0.87,0.52,6.13,11.99
JaVale McGee,6159,2015,DAL,34,369,0.575,0,0.5,1.56,2.35,3.91,0.09,0.15,0.76,0.62,5.06,11.09
JaVale McGee,6159,2014,DEN,23,255,0.532,0,0.667,0.78,1.87,2.65,0.13,0.09,0.87,0.78,4.61,9.12
JaVale McGee,6159,2013,DEN,5,79,0.447,0,1,2,1.4,3.4,0.4,0.2,1.4,1.6,7,13.28
JaVale McGee,6159,2012,DEN,78,1416,0.576,0,0.598,2.03,2.77,4.79,0.27,0.38,2,1.14,9.05,18.84
JaVale McGee,6159,2011,DEN,62,1547,0.55,0,0.486,2.71,5.1,7.81,0.48,0.63,2.11,1.39,11.4,25.59
JaVale McGee,6159,2010,WAS,51,1355,0.535,0,0.606,2.88,5.14,8.02,0.39,0.61,2.33,1.16,8.98,23.92
JaVale McGee,6159,2009,WAS,10,82,0.5,0,0.778,0.7,0.7,1.4,0.2,0.2,1,0.3,2.7,6.78
JaVale McGee,6159,2008,WAS,75,1142,0.494,0,0.66,1.6,2.32,3.92,0.31,0.44,1,0.81,6.52,13.75
Tyson Chandler,2605,2019,HOU,26,219,0.778,0,0.462,0.96,1.58,2.54,0.23,0.23,0.31,0.31,1.31,5.47
Tyson Chandler,2605,2018,LAL,55,874,0.616,0,0.586,1.67,3.91,5.58,0.67,0.38,0.42,0.76,3.15,11.69
Tyson Chandler,2605,2017,PHO,46,1150,0.647,0,0.624,2.91,6.17,9.09,1.15,0.35,0.59,1.28,6.52,19.74
Tyson Chandler,2605,2016,PHO,47,1297,0.671,0,0.734,3.3,8.15,11.45,0.64,0.7,0.51,1.43,8.45,24.14
Tyson Chandler,2605,2015,PHO,66,1617,0.583,0,0.62,2.65,6.08,8.73,0.98,0.55,0.65,1.41,7.15,20.09
Tyson Chandler,2605,2014,DAL,75,2285,0.666,0,0.72,3.92,7.6,11.52,1.12,0.56,1.21,1.4,10.28,27.93
Tyson Chandler,2605,2013,NY,55,1662,0.593,0,0.632,2.89,6.73,9.62,1.07,0.65,1.15,1.29,8.73,24.19
Tyson Chandler,2605,2012,NY,65,2118,0.628,0,0.689,4.03,6.63,10.66,0.94,0.62,1.15,1.29,10.17,26.62
Tyson Chandler,2605,2011,NY,63,2083,0.676,0,0.687,3.35,6.38,9.73,0.89,0.94,1.48,1.62,11.1,27.31
Tyson Chandler,2605,2010,DAL,52,1459,0.658,0,0.768,2.75,6.6,9.35,0.35,0.46,1.1,1.35,10.44,23.95
Tyson Chandler,2605,2009,CHA,12,291,0.458,0,0.833,2,4.17,6.17,0.42,0.17,1,1.75,5.75,14.36
Tyson Chandler,2605,2008,NO,44,1415,0.567,0,0.575,3.66,5.09,8.75,0.5,0.34,1.27,1.57,8.75,21.66
Isaac Bonga,27005,2020,WAS,18,13,0.395,0.391,0.667,0.44,1.78,2.22,0.5,0.22,0.22,0.44,2.28,6.14
Isaac Bonga,27005,2019,WAS,66,18.92,0.504,0.352,0.812,1.08,2.29,3.36,1.15,0.68,0.33,0.88,5,11.92
Isaac Bonga,27005,2018,LAL,22,5.45,0.152,0,0.6,0.41,0.73,1.14,0.68,0.41,0.18,0.27,0.86,4.16
Mike Conley,2532,2020,UTA,24,29.13,0.45,0.41,0.826,0.96,2.54,3.5,5.58,1.38,0.13,1.92,16.46,30.12
Mike Conley,2532,2019,UTA,47,29,0.409,0.375,0.827,0.68,2.51,3.19,4.43,0.77,0.11,1.96,14.36,24.62
Mike Conley,2532,2018,MEM,70,33.44,0.438,0.364,0.845,0.57,2.84,3.41,6.41,1.34,0.31,1.86,21.11,36.29
Mike Conley,2532,2017,MEM,12,31.08,0.381,0.312,0.803,0,2.25,2.25,4.08,1,0.25,1.5,17.08,26.91
Mike Conley,2532,2016,MEM,69,33.2,0.46,0.408,0.859,0.45,3.07,3.52,6.28,1.33,0.28,2.26,20.51,35.1
Mike Conley,2532,2015,MEM,56,31.43,0.422,0.363,0.834,0.46,2.46,2.93,6.11,1.2,0.29,1.5,15.3,29.44
Mike Conley,2532,2014,MEM,69,31.74,0.445,0.388,0.866,0.41,2.61,3.01,5.35,1.28,0.2,2.25,15.81,28.16
Mike Conley,2532,2013,MEM,73,33.49,0.45,0.361,0.815,0.56,2.36,2.92,6.04,1.51,0.18,2.05,17.21,31.08
Mike Conley,2532,2012,MEM,78,34.49,0.439,0.361,0.829,0.53,2.26,2.78,6.04,2.23,0.31,2.36,14.64,29.76
Mike Conley,2532,2011,MEM,62,34.9,0.431,0.377,0.866,0.35,2.15,2.5,6.45,2.21,0.18,2.02,12.61,28.05
Mike Conley,2532,2010,MEM,57,35.4,0.45,0.38,0.735,0.33,2.74,3.07,6.4,1.74,0.21,2.26,13.68,28.61
Mike Conley,2532,2009,MEM,14,28.43,0.366,0.31,0.769,0.29,1.79,2.07,5.07,0.79,0.07,2.64,7.93,17.09
Mike Conley,2532,2008,MEM,82,30.59,0.442,0.406,0.817,0.3,3.06,3.37,4.32,1.1,0.1,1.74,10.91,22.08
Chandler Parsons,8090,2019,ATL,5,10.8,0.278,0.286,0,0.2,1.2,1.4,0.6,0.8,0.2,0.6,2.8,6.78
Chandler Parsons,8090,2018,MEM,25,19.8,0.374,0.309,0.88,0.16,2.64,2.8,1.72,0.76,0.2,1.28,7.48,14.06
Chandler Parsons,8090,2017,MEM,36,19.17,0.462,0.421,0.63,0.39,2.11,2.5,1.92,0.5,0.31,0.97,7.89,14.4
Chandler Parsons,8090,2016,MEM,34,19.82,0.338,0.269,0.814,0.18,2.29,2.47,1.62,0.59,0.15,0.71,6.18,12.33
Chandler Parsons,8090,2015,DAL,61,29.49,0.492,0.416,0.684,0.48,4.2,4.67,2.79,0.75,0.34,1.56,13.72,24.15
Chandler Parsons,8090,2014,DAL,66,33.12,0.462,0.38,0.72,0.97,3.92,4.89,2.44,1.05,0.29,1.45,15.71,26.46
Chandler Parsons,8090,2013,HOU,74,37.59,0.472,0.37,0.742,0.93,4.59,5.53,4.03,1.19,0.39,1.95,16.57,30.46
Chandler Parsons,8090,2012,HOU,74,36.2,0.486,0.384,0.723,1.03,4.24,5.27,3.49,1,0.42,1.95,15.57,28.01
Chandler Parsons,8090,2011,HOU,63,28.6,0.45,0.33,0.553,1.41,3.38,4.79,2.13,1.17,0.46,1.3,9.37,20.28
Jonas Valanciunas,8055,2020,MEM,21,577,0.579,0.364,0.762,3.43,7.62,11.05,1.95,0.57,0.71,2.14,16.24,32.85
Jonas Valanciunas,8055,2019,MEM,70,1845,0.585,0.352,0.74,3.04,8.21,11.26,1.87,0.43,1.1,1.81,14.91,32.47
Jonas Valanciunas,8055,2018,MEM,49,1091,0.559,0.292,0.795,2.16,6.39,8.55,1.43,0.39,1.08,1.84,15.57,29.08
Jonas Valanciunas,8055,2017,TOR,77,1727,0.568,0.405,0.806,2.38,6.19,8.57,1.05,0.38,0.9,1.49,12.73,25.64
Jonas Valanciunas,8055,2016,TOR,80,2065,0.557,0.5,0.811,2.84,6.68,9.51,0.71,0.48,0.8,1.33,11.99,25.7
Jonas Valanciunas,8055,2015,TOR,60,1556,0.565,0,0.761,3.07,6.07,9.13,0.7,0.42,1.33,1.42,12.8,26.89
Jonas Valanciunas,8055,2014,TOR,80,2095,0.572,0,0.786,2.69,5.98,8.66,0.49,0.41,1.19,1.36,12.04,25
Jonas Valanciunas,8055,2013,TOR,81,2282,0.531,0,0.762,2.79,6.02,8.81,0.7,0.3,0.88,1.68,11.31,23.61
Jonas Valanciunas,8055,2012,TOR,61,1458,0.556,0,0.785,1.98,4.07,6.05,0.7,0.26,1.26,1.51,8.95,18.81
Avery Bradley,6901,2020,MIA,10,21,0.47,0.421,0.778,0.2,1.6,1.8,1.4,0.7,0.1,0.9,8.5,13.46
Avery Bradley,6901,2019,LAL,49,24.2,0.444,0.364,0.833,0.37,1.98,2.35,1.29,0.88,0.1,0.96,8.63,14.38
Avery Bradley,6901,2018,MEM,63,30.24,0.408,0.351,0.86,0.68,2.1,2.78,2.41,0.65,0.25,1.41,9.92,17.27
Avery Bradley,6901,2017,LAC,46,31.15,0.414,0.369,0.768,0.48,2.04,2.52,2.04,1.11,0.17,2.2,14.26,20.72
Avery Bradley,6901,2016,BOS,55,33.35,0.463,0.39,0.731,1.18,4.89,6.07,2.2,1.24,0.2,1.6,16.25,28.11
Avery Bradley,6901,2015,BOS,76,33.37,0.448,0.362,0.78,0.63,2.26,2.89,2.08,1.54,0.25,1.43,15.2,23.93
Avery Bradley,6901,2014,BOS,77,31.52,0.428,0.352,0.79,0.6,2.53,3.13,1.75,1.06,0.19,1.42,13.91,21.4
Avery Bradley,6901,2013,BOS,60,30.92,0.438,0.395,0.804,0.8,2.97,3.77,1.42,1.05,0.18,1.6,14.85,22.36
Avery Bradley,6901,2012,BOS,50,28.68,0.402,0.317,0.755,0.6,1.62,2.22,2.08,1.28,0.38,1.44,9.22,16.88
Avery Bradley,6901,2011,BOS,66,21.3,0.484,0.411,0.81,0.52,1.23,1.74,1.32,0.7,0.18,1.15,7.47,12.14
